Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,Day,Mag_std,Activity,n_rows,start_time,end_time
55.8235294117647,77.14465408805032,43.98170731707317,1.148936170212766,85.08163265306122,1.0,1.0,1.0,1.0,104.38123595505618,1.0,82.5342395658893,eating,245,13:32:19,13:37:18
66.39583333333333,87.10460251046025,69.01646090534979,1.2102272727272727,101.33877551020409,,1.0,1.0,1.0,137.6998765432099,1.0,70.42449441469215,eating,245,13:37:19,13:42:18
49.961290322580645,52.152542372881356,42.80597014925373,1.0454545454545454,88.53877551020408,,1.0,1.0,1.0,74.40109826589595,1.0,73.39415441478988,eating,245,13:42:19,13:47:18
44.90340909090909,32.69230769230769,30.723809523809525,1.0158730158730158,85.24489795918367,1.0,1.0,1.0,1.0,53.30058510638298,1.0,63.51644399394832,eating,245,13:47:19,13:52:18
59.018264840182646,97.3906976744186,71.16901408450704,1.1056338028169015,99.6468085106383,,1.0,1.0,1.0,139.52607929515418,1.0,78.18747126363432,eating,235,13:52:19,13:57:18
49.324561403508774,86.30088495575221,54.7467248908297,1.1420118343195267,104.73469387755102,,1.0,1.0,1.0,118.11670995670997,1.0,51.91743967514547,eating,245,13:57:19,14:02:18
26.29032258064516,35.89010989010989,38.87096774193548,1.1,97.57446808510639,,1.0,1.0,1.0,53.272416666666665,1.0,57.82917644516814,eating,235,14:02:19,14:07:18
19.358024691358025,15.024390243902438,14.232323232323232,1.0,97.24489795918367,,1.0,1.0,1.0,22.933418803418803,1.0,18.96209855143086,eating,245,14:07:19,14:12:18
31.21978021978022,28.444444444444443,30.686274509803923,1.0,90.83555555555556,1.0,1.0,1.0,1.0,40.335826771653544,1.0,46.61941408038435,eating,225,14:12:19,14:17:18
40.46376811594203,103.66153846153846,57.41743119266055,1.1407407407407408,101.21632653061225,,1.0,1.0,1.0,120.97238738738739,1.0,66.03588417182308,eating,245,14:17:19,14:22:18
59.31304347826087,93.23144104803494,60.47457627118644,1.1446540880503144,110.4364406779661,,1.0,1.0,1.0,133.14266949152542,1.0,57.38191665846688,eating,236,14:22:19,14:27:14
42.51127819548872,42.28431372549019,44.056179775280896,1.0740740740740742,88.88571428571429,1.0,1.0,1.0,1.0,61.819735099337755,1.0,68.14149747456042,light movement,245,14:32:21,14:37:20
54.3974358974359,68.9045643153527,53.89958158995816,1.0694444444444444,108.83673469387755,,1.0,1.0,1.0,110.84037190082645,1.0,64.03241061654498,light movement,245,14:37:21,14:42:20
40.32335329341317,46.61290322580645,52.36,1.0273972602739727,99.64081632653061,,1.0,1.0,1.0,80.88693548387097,1.0,59.95738043448638,light movement,245,14:42:21,14:47:20
37.0,49.40833333333333,60.73943661971831,1.0307692307692307,95.87659574468086,,1.0,1.0,1.0,82.95880503144654,1.0,75.4627929092635,light movement,235,14:47:21,14:52:20
35.95652173913044,44.35897435897436,51.67977528089887,1.1529411764705881,94.02857142857142,,1.0,1.0,1.0,78.6488770053476,1.0,55.2059916662239,light movement,245,14:52:21,14:57:20
38.05780346820809,56.68484848484849,61.08717948717949,1.0875,91.71836734693878,,1.0,1.0,1.0,91.05364077669903,1.0,62.57153818721157,light movement,245,14:57:21,15:02:20
39.645390070921984,46.75,57.60248447204969,1.0333333333333334,91.07755102040817,,1.0,1.0,1.0,82.18482558139536,1.0,68.28902702615464,light movement,245,15:02:21,15:07:20
44.221518987341774,46.966887417218544,52.459016393442624,1.0389610389610389,90.88842975206612,,1.0,1.0,1.0,82.90194736842105,1.0,61.5559601449417,light movement,242,15:07:21,15:12:20
30.909774436090224,42.801587301587304,82.91176470588235,1.0,88.2408163265306,1.0,1.0,1.0,1.0,93.16324840764332,1.0,91.15613489468656,light movement,245,15:12:21,15:17:20
39.510416666666664,39.11224489795919,42.43689320388349,1.0851063829787233,90.4530612244898,,1.0,1.0,1.0,65.61139344262295,1.0,52.28438077139751,light movement,245,15:17:21,15:22:20
55.51960784313726,65.42857142857143,62.71304347826087,1.1864406779661016,91.60251046025104,,1.0,1.0,,105.28450000000001,1.0,74.21767938357635,light movement,239,15:22:21,15:27:20
35.38709677419355,59.89772727272727,47.57575757575758,1.0476190476190477,91.73469387755102,,1.0,1.0,1.0,78.46245614035088,1.0,64.73653806494475,light movement,245,15:27:21,15:32:20
37.98924731182796,51.75581395348837,50.78,1.0857142857142856,88.14754098360656,1.0,1.0,1.0,1.0,74.2606779661017,1.0,70.05865012378901,light movement,244,15:32:21,15:37:19
31.325581395348838,45.927083333333336,36.794117647058826,1.0303030303030303,91.10204081632654,,1.0,1.0,1.0,61.13155737704919,1.0,53.535259623769576,light movement,245,15:37:26,15:42:25
31.59027777777778,50.22292993630573,49.31720430107527,1.0615384615384615,89.71020408163265,,1.0,1.0,1.0,73.47214634146343,1.0,55.038558911916795,light movement,245,15:42:26,15:47:25
42.48275862068966,40.0,44.71052631578947,1.0,87.52244897959184,,1.0,1.0,,69.18305882352941,1.0,52.92361305578912,light movement,245,15:47:26,15:52:25
32.50340136054422,38.60126582278481,52.989010989010985,1.1369863013698631,92.7673469387755,,1.0,1.0,1.0,71.56562814070352,1.0,52.82712242590371,light movement,245,15:52:26,15:57:25
31.63125,40.41916167664671,50.925714285714285,1.105263157894737,89.91880341880342,,1.0,1.0,1.0,72.92106382978724,1.0,48.155624193041646,light movement,234,15:57:26,16:02:25
46.394557823129254,71.76315789473684,57.41509433962264,1.1265822784810127,91.77142857142857,,1.0,1.0,1.0,105.55548192771084,1.0,62.81335253027852,light movement,245,16:02:26,16:07:25
35.6948051948052,46.03636363636364,62.06285714285714,1.0735294117647058,90.09795918367347,1.0,1.0,1.0,1.0,83.93162303664921,1.0,67.65087288481793,light movement,245,16:07:26,16:12:25
44.86021505376344,71.33009708737865,61.02803738317757,1.0714285714285714,88.23553719008264,,1.0,1.0,1.0,96.37603174603176,1.0,87.81635662336583,light movement,242,16:12:26,16:17:25
40.267175572519086,51.676923076923075,49.84507042253521,1.1166666666666667,88.18666666666667,,1.0,1.0,1.0,80.43754838709677,1.0,63.74569100520858,light movement,225,16:17:26,16:22:20
33.25773195876289,47.258426966292134,46.7906976744186,1.05,87.52244897959184,,1.0,1.0,1.0,67.40277372262774,1.0,57.17266010812606,light movement,245,16:22:45,16:27:44
40.8,33.166666666666664,54.967213114754095,1.1923076923076923,92.13807531380753,1.0,1.0,1.0,1.0,75.1809090909091,1.0,53.8569039137375,light movement,239,16:27:45,16:32:38
40.429906542056074,50.207207207207205,44.44,1.0714285714285714,87.73469387755102,,1.0,1.0,1.0,72.18514492753623,1.0,51.463794607605244,light movement,245,16:32:45,16:37:44
34.973684210526315,53.707317073170735,31.0625,1.0,83.98744769874477,,1.0,1.0,1.0,61.005614035087724,1.0,60.550322496643425,light movement,239,16:37:45,16:42:41
31.3125,33.026315789473685,29.754716981132077,1.0,81.25,,1.0,1.0,1.0,44.09516666666668,1.0,53.28286952644557,light movement,244,16:42:48,16:47:47
17.956521739130434,25.263157894736842,32.0,1.0,84.98770491803279,,1.0,1.0,,32.43,1.0,40.67663272691091,light movement,244,16:47:48,16:52:47
65.86524822695036,89.18831168831169,63.44,1.449438202247191,101.34297520661157,,1.0,1.0,1.0,126.08485207100591,1.0,100.96679928920163,light movement,242,16:52:48,16:57:47
69.28421052631579,81.03125,50.660714285714285,1.1666666666666667,87.56734693877551,,1.0,1.0,,110.51228070175439,1.0,76.85003245139754,light movement,245,16:57:48,17:02:47
57.70866141732284,64.8780487804878,54.66891891891892,1.0526315789473684,89.09426229508196,,1.0,1.0,1.0,99.71026490066225,1.0,61.163191523013424,light movement,244,17:02:48,17:07:47
46.49132947976879,67.35882352941177,50.13661202185792,1.04,94.34297520661157,,1.0,1.0,1.0,94.0784693877551,1.0,69.41612091261788,light movement,242,17:07:48,17:12:47
24.54022988505747,44.18260869565217,30.34453781512605,1.0975609756097562,90.91735537190083,,1.0,1.0,,54.77335766423357,1.0,39.666169819408445,light movement,242,17:12:48,17:17:47
40.13934426229508,59.549180327868854,51.48062015503876,1.1587301587301588,88.96326530612245,,1.0,1.0,1.0,83.41219178082191,1.0,68.64364985240157,light movement,245,17:17:48,17:22:47
35.65873015873016,42.52173913043478,56.33557046979866,1.0847457627118644,89.82857142857142,1.0,1.0,1.0,1.0,77.72261146496815,1.0,57.852027761437945,light movement,245,17:22:48,17:27:47
45.276923076923076,56.41044776119403,50.033557046979865,1.064102564102564,89.75102040816327,,1.0,1.0,1.0,84.06240506329114,1.0,60.26559214632605,light movement,245,17:27:48,17:32:47
46.66225165562914,56.088050314465406,57.40384615384615,1.1097560975609757,88.85306122448979,,1.0,1.0,1.0,94.17058823529412,1.0,56.56343629533421,light movement,245,17:32:48,17:37:47
38.810526315789474,43.91111111111111,62.05555555555556,1.0454545454545454,83.80833333333334,,1.0,1.0,1.0,83.68214285714286,1.0,64.33637855927584,light movement,240,17:37:48,17:42:47
38.95238095238095,34.31428571428572,45.75,1.0555555555555556,81.34016393442623,,1.0,1.0,1.0,55.74193181818182,1.0,65.72207927494857,light movement,244,17:42:48,17:47:47
41.10958904109589,63.40268456375839,55.877300613496935,1.1549295774647887,88.13469387755102,,1.0,1.0,,96.3385798816568,1.0,68.7927434790888,light movement,245,17:47:54,17:52:53
53.03921568627451,77.03960396039604,53.381188118811885,1.0792079207920793,87.89958158995816,1.0,1.0,1.0,1.0,114.48295238095237,1.0,77.28638572803423,light movement,239,17:52:54,17:57:51
44.95918367346939,54.6,60.450980392156865,1.0327868852459017,79.79508196721312,1.0,1.0,1.0,1.0,91.94754601226994,1.0,74.44275795792935,light movement,244,17:57:58,18:02:57
34.794117647058826,19.4,31.742857142857144,1.0,70.36734693877551,1.0,1.0,1.0,1.0,41.66422222222223,1.0,47.62843942617519,light movement,245,18:02:58,18:07:57
33.464285714285715,38.266666666666666,37.0,1.0,67.92181069958848,1.0,1.0,1.0,1.0,52.40151515151515,1.0,56.353109947318956,light movement,243,18:07:58,18:12:57
20.21875,49.5,33.689655172413794,1.0909090909090908,67.75545851528385,,1.0,1.0,1.0,40.22131578947368,1.0,47.35069633073562,light movement,229,18:12:58,18:17:57
25.789473684210527,40.5,24.72222222222222,1.0,68.62770562770562,,1.0,1.0,1.0,31.686153846153843,1.0,40.496039224835414,light movement,231,18:17:58,18:22:57
27.2,25.875,26.074074074074073,1.0,68.52272727272727,,1.0,1.0,1.0,36.54966666666667,1.0,36.29956606566469,light movement,220,18:22:58,18:27:57
27.620689655172413,32.0,27.607142857142858,1.1666666666666667,70.23236514522821,,1.0,1.0,1.0,41.558749999999996,1.0,35.30420749977968,sleeping,241,18:33:04,18:38:03
30.370967741935484,37.68,28.38,1.0,73.93191489361702,,1.0,1.0,1.0,44.7759375,1.0,45.58036531496971,sleeping,235,18:38:04,18:42:58
35.111111111111114,36.285714285714285,36.5,1.0,76.24793388429752,,1.0,1.0,1.0,50.16951612903226,1.0,48.339644700451295,sleeping,242,18:43:06,18:48:05
51.50326797385621,91.1006289308176,62.374233128834355,1.0795454545454546,81.96638655462185,,1.0,1.0,1.0,126.86246987951806,1.0,85.69952546885217,sleeping,238,18:48:06,18:53:02
58.5,57.63461538461539,48.40625,1.0434782608695652,84.7795918367347,,1.0,1.0,1.0,84.91892307692308,1.0,91.8088894828328,sleeping,245,18:53:09,18:58:08
32.346666666666664,37.82857142857143,32.97222222222222,1.0,73.42857142857143,1.0,1.0,1.0,1.0,39.120232558139534,1.0,66.68538496093261,sitting,245,19:03:09,19:08:08
23.17391304347826,14.69811320754717,11.395061728395062,1.0,72.26938775510204,1.0,1.0,1.0,1.0,22.488778625954197,1.0,25.890188923175337,sitting,245,19:08:09,19:13:08
21.611570247933884,11.232558139534884,10.311688311688311,1.0212765957446808,72.9469387755102,,1.0,1.0,1.0,22.155746268656717,1.0,29.53654989444373,sitting,245,19:13:09,19:18:08
31.884615384615383,27.710526315789473,22.505494505494507,1.0,72.33061224489796,1.0,1.0,1.0,1.0,39.136597222222214,1.0,44.90328584183263,sitting,245,19:18:09,19:23:08
45.23076923076923,58.33103448275862,49.479729729729726,1.0666666666666667,84.96103896103897,1.0,1.0,1.0,1.0,83.10879781420765,1.0,73.88496883209585,sitting,231,19:23:09,19:28:08
41.37777777777778,57.983193277310924,47.94202898550725,1.098360655737705,82.33877551020409,,1.0,1.0,1.0,76.88018518518517,1.0,60.493552798729056,sitting,245,19:28:09,19:33:08
51.59183673469388,71.81617647058823,57.87179487179487,1.1486486486486487,84.65573770491804,,1.0,1.0,1.0,101.52242603550296,1.0,89.09575695358394,sitting,244,19:33:09,19:38:08
33.89795918367347,67.39583333333333,51.54716981132076,1.0416666666666667,75.91735537190083,,1.0,1.0,1.0,80.50015625,1.0,74.67657691028751,sitting,242,19:38:09,19:43:08
33.75,40.42253521126761,62.26966292134831,1.0357142857142858,75.77049180327869,1.0,1.0,1.0,1.0,77.07231578947369,1.0,69.83360307794268,sitting,244,19:43:09,19:48:08
33.08433734939759,44.736111111111114,45.31372549019608,1.0333333333333334,71.9,,1.0,1.0,1.0,63.716371681415936,1.0,62.83929549666133,sitting,240,19:48:09,19:53:08
42.25,40.278481012658226,42.39090909090909,1.075,69.77027027027027,,1.0,1.0,1.0,65.90663865546219,1.0,62.60174822749232,sitting,222,19:53:09,19:57:55
29.989473684210527,55.01219512195122,50.49074074074074,1.0,68.9090909090909,,1.0,1.0,1.0,69.92073770491805,1.0,72.65383016731039,eating,242,20:03:23,20:08:22
55.754901960784316,51.53757225433526,49.316770186335404,1.036144578313253,75.2,1.0,1.0,1.0,1.0,83.62273148148148,1.0,79.60505318179271,eating,245,20:08:23,20:13:22
49.01020408163265,79.87209302325581,48.907407407407405,1.0625,75.92592592592592,,1.0,1.0,1.0,93.13932203389831,1.0,81.25345859370336,eating,243,20:13:23,20:18:20
34.231884057971016,48.7,31.28985507246377,1.0,76.58367346938776,,1.0,1.0,1.0,49.0641111111111,1.0,54.16402374874231,eating,245,20:18:27,20:23:26
46.23287671232877,58.55714285714286,52.07142857142857,1.0571428571428572,77.19183673469388,,1.0,1.0,1.0,87.89170454545454,1.0,63.6760410419519,eating,245,20:23:27,20:28:26
34.65822784810127,35.66101694915254,50.58695652173913,1.0,90.22448979591837,,1.0,1.0,1.0,63.282815533980575,1.0,50.41166817502941,eating,245,20:28:27,20:33:26
80.25490196078431,53.94871794871795,42.62,1.0,90.67213114754098,,1.0,1.0,1.0,97.32087719298244,1.0,91.87741287975052,eating,244,20:33:27,20:38:26
44.41237113402062,50.26086956521739,56.06122448979592,1.0769230769230769,87.6938775510204,,1.0,1.0,1.0,83.61045045045046,1.0,58.264967475595746,eating,245,20:38:27,20:43:26
48.4,49.333333333333336,56.51648351648352,1.0810810810810811,76.80408163265307,,1.0,1.0,1.0,85.52939393939394,1.0,70.03555585901475,eating,245,20:43:27,20:48:26
54.625,20.4,24.5,1.0,62.36734693877551,,1.0,1.0,1.0,66.70500000000001,1.0,48.13123466108053,eating,245,20:48:27,20:53:26
18.25,10.666666666666666,44.44444444444444,1.0,65.00816326530612,,1.0,1.0,1.0,46.779999999999994,1.0,41.768857537643996,eating,245,20:53:27,20:58:26
56.008,76.4765625,47.81884057971015,1.0909090909090908,77.08163265306122,,1.0,1.0,1.0,107.92741258741259,1.0,88.25100225040167,sleeping,245,21:03:33,21:08:32
52.33649289099526,55.06282722513089,55.28431372549019,1.073394495412844,87.21224489795918,1.0,1.0,1.0,1.0,95.25686098654708,1.0,73.31572530903954,sleeping,245,21:08:33,21:13:32
40.21897810218978,56.270270270270274,49.57988165680474,1.0,85.92244897959183,,1.0,1.0,1.0,76.78305084745762,1.0,64.35986072116893,sleeping,245,21:13:33,21:18:32
39.513698630136986,73.19354838709677,56.53888888888889,1.0793650793650793,79.65306122448979,,1.0,1.0,1.0,90.29828877005347,1.0,82.95052965029342,sleeping,245,21:18:33,21:23:32
45.59230769230769,65.29268292682927,59.125,1.1866666666666668,88.86521739130434,,1.0,1.0,1.0,95.51435897435897,1.0,70.32731422335947,sleeping,230,21:23:33,21:28:31
49.540983606557376,67.91525423728814,50.44444444444444,1.09375,75.61728395061728,,1.0,1.0,,98.41351351351352,1.0,87.44731558985353,sitting,243,21:33:38,21:38:35
49.73809523809524,44.32258064516129,32.719298245614034,1.032258064516129,75.62448979591836,,1.0,1.0,1.0,59.17608,1.0,62.19162041170499,sitting,245,21:38:42,21:43:41
31.6,45.793103448275865,16.818181818181817,1.0,75.73469387755102,,1.0,1.0,1.0,33.242045454545455,1.0,46.78707815390647,sitting,245,21:43:42,21:48:41
35.052083333333336,60.4078947368421,41.4639175257732,1.0465116279069768,78.74285714285715,1.0,1.0,1.0,1.0,64.33468253968255,1.0,72.4193165900881,sitting,245,21:48:42,21:53:41
38.19166666666667,46.951219512195124,64.02816901408451,1.02,80.13877551020408,1.0,1.0,1.0,1.0,87.21993421052632,1.0,67.71266719999868,sitting,245,21:53:42,21:58:41
31.159663865546218,50.04210526315789,36.723880597014926,1.0377358490566038,80.75102040816327,,1.0,1.0,1.0,60.5025165562914,1.0,58.452711834604074,sitting,245,21:58:42,22:03:41
41.91089108910891,62.353233830845774,55.72636815920398,1.0980392156862746,90.95510204081633,,1.0,1.0,1.0,92.57764444444445,1.0,66.62997719917416,sitting,245,22:03:42,22:08:41
65.31360946745562,62.24475524475525,59.50617283950617,1.095890410958904,84.78059071729957,1.0,1.0,1.0,1.0,106.84861111111111,1.0,75.74222227590903,sitting,237,22:22:35,22:27:34
65.83116883116882,76.46,66.38513513513513,1.0256410256410255,87.17283950617283,1.0,1.0,1.0,1.0,125.85179012345678,1.0,84.3845961376481,sitting,243,22:27:35,22:32:34
50.7,46.903225806451616,36.7,1.0666666666666667,67.47511312217195,1.0,1.0,1.0,1.0,78.24171428571428,1.0,56.98235328268439,sitting,221,22:32:35,22:37:34
46.21951219512195,45.1,38.31578947368421,1.0,66.37931034482759,1.0,1.0,1.0,1.0,57.82121951219512,1.0,53.97352350899656,sitting,232,22:37:35,22:42:34
67.11111111111111,53.7906976744186,36.36842105263158,1.0,67.6,1.0,1.0,1.0,1.0,90.23326530612243,1.0,86.81434649114577,sitting,245,22:42:35,22:47:34
71.74418604651163,56.371428571428574,57.22222222222222,1.0,66.79423868312757,1.0,1.0,1.0,1.0,97.67531914893617,1.0,85.35832836134283,sitting,243,22:47:35,22:52:34
67.7560975609756,47.857142857142854,50.823008849557525,1.037037037037037,73.93877551020408,1.0,1.0,1.0,,92.97325757575759,1.0,75.07959004723538,sitting,245,22:52:35,22:57:34
68.3695652173913,50.282051282051285,40.146341463414636,1.0,67.36734693877551,1.0,1.0,1.0,1.0,87.79960784313725,1.0,73.97937004329704,sitting,245,22:57:35,23:02:34
68.97777777777777,64.72222222222223,55.92857142857143,1.1904761904761905,66.29795918367347,1.0,1.0,1.0,1.0,100.971875,1.0,90.58765303230369,sitting,245,23:02:35,23:07:34
85.14814814814815,65.9090909090909,68.2,1.0,64.43852459016394,,1.0,1.0,1.0,124.29678571428572,1.0,83.08434428138894,sitting,244,23:07:35,23:12:33
80.375,39.333333333333336,60.0,1.0,62.20816326530612,,1.0,1.0,1.0,108.83875,1.0,71.35084204785183,sitting,245,23:12:40,23:17:39
101.31372549019608,68.85714285714286,87.56603773584905,1.04,70.23673469387755,,1.0,1.0,1.0,150.22122807017544,1.0,116.01125217764515,sitting,245,23:17:40,23:22:39
82.10526315789474,86.15789473684211,79.0,1.0,66.07234042553192,1.0,1.0,1.0,1.0,142.60190476190476,1.0,92.48911707506058,sitting,235,23:22:40,23:27:24
76.25581395348837,67.44444444444444,58.588235294117645,1.0454545454545454,70.12820512820512,1.0,1.0,1.0,1.0,102.16905660377358,1.0,90.32176555555293,sleeping,234,23:32:41,23:37:40
76.66666666666667,48.6,67.1304347826087,1.0,66.8,1.0,1.0,1.0,,93.1092,1.0,103.3702048336947,sleeping,245,23:37:41,23:42:40
,,,,60.93877551020408,1.0,,1.0,,,1.0,,sleeping,245,23:42:41,23:47:40
,,,,60.31836734693878,1.0,,1.0,,,1.0,,sleeping,245,23:47:41,23:52:40
,,,,62.55785123966942,1.0,,1.0,,,1.0,,sleeping,242,23:52:41,23:57:40
,,,,59.906122448979595,1.0,,1.0,,,1.9959183673469387,,sleeping,245,23:59:59,00:04:58
,,,,61.8,1.0,,,,,2.0,,sleeping,245,00:04:59,00:09:58
,,,,61.57959183673469,1.0,,,,,2.0,,sleeping,245,00:09:59,00:14:58
38.0,47.0,164.0,2.0,62.04081632653061,1.0,1.0,,,174.78,2.0,0.0,sleeping,245,00:14:59,00:19:58
72.0125,69.0,59.013333333333335,1.096774193548387,74.80851063829788,,1.0,1.0,1.0,113.46235294117646,2.0,100.11364026059772,sleeping,235,00:19:59,00:24:58
91.84615384615384,52.0,82.7,1.0,61.30204081632653,,1.0,1.0,,121.07000000000001,2.0,93.31537510383393,sleeping,245,00:24:59,00:29:58
,,,,60.48347107438016,1.0,,1.0,,,2.0,,sleeping,242,00:29:59,00:34:58
,,,,61.50413223140496,1.0,,,,,2.0,,sleeping,242,00:34:59,00:39:58
,,,,61.04081632653061,1.0,,,,,2.0,,sleeping,245,00:39:59,00:44:58
111.25,27.0,38.0,1.5,59.73662551440329,1.0,1.0,1.0,,119.34625,2.0,70.74310106602269,sleeping,243,00:44:59,00:49:56
,,,,59.351020408163265,1.0,,,,,2.0,,sleeping,245,00:50:03,00:55:02
70.25,14.5,65.75,1.0,59.23849372384937,1.0,1.0,1.0,,99.91499999999999,2.0,70.74491695521311,sleeping,239,00:55:03,00:59:53
,,,,59.21610169491525,1.0,,1.0,,,2.0,,sleeping,236,01:00:03,01:05:02
43.388888888888886,20.0,51.88235294117647,1.0,64.01255230125523,1.0,1.0,1.0,1.0,65.28899999999999,2.0,58.43249001197878,sleeping,239,01:05:03,01:10:02
,,,,58.1265306122449,1.0,,1.0,,,2.0,,sleeping,245,01:10:03,01:15:02
,,,,58.90204081632653,1.0,,1.0,,,2.0,,sleeping,245,01:15:03,01:20:02
,,,,58.51428571428571,1.0,,1.0,,,2.0,,sleeping,245,01:20:03,01:25:02
36.5,9.0,83.0,,61.17551020408163,1.0,1.0,1.0,,90.35000000000001,2.0,17.522022333813716,sleeping,245,01:25:09,01:30:08
34.0,11.5,75.78571428571429,1.0,65.22594142259415,1.0,1.0,1.0,1.0,78.33200000000001,2.0,87.9903036476179,sleeping,239,01:30:09,01:35:07
59.44444444444444,38.8,44.0,1.0,61.757009345794394,1.0,1.0,1.0,1.0,76.41181818181818,2.0,63.644107035377424,sleeping,214,01:35:14,01:40:13
48.75,10.666666666666666,45.142857142857146,1.0,60.50204081632653,,1.0,1.0,1.0,63.673333333333325,2.0,54.375982851909086,sleeping,245,01:40:14,01:45:13
,,,,56.57551020408163,1.0,,,1.0,,2.0,,sleeping,245,01:45:14,01:50:13
,,,,57.33061224489796,1.0,,,,,2.0,,sleeping,245,01:50:14,01:55:13
,,,,56.97142857142857,1.0,,,,,2.0,,sleeping,245,01:55:14,02:00:13
70.88636363636364,60.4,48.35897435897436,1.4615384615384615,64.28632478632478,1.0,1.0,1.0,1.0,95.1718181818182,2.0,78.0611028522682,sleeping,234,02:00:14,02:05:13
,,,,58.56147540983606,1.0,,1.0,,,2.0,,sleeping,244,02:05:14,02:10:13
,,,,59.03265306122449,1.0,,,,,2.0,,sleeping,245,02:10:14,02:15:13
,,,,59.89387755102041,1.0,,,,,2.0,,sleeping,245,02:15:14,02:20:13
47.2,57.0,59.833333333333336,1.0,61.40495867768595,1.0,1.0,1.0,1.0,70.42545454545456,2.0,60.1762386455041,sleeping,242,02:20:14,02:25:13
100.1470588235294,62.32,51.18518518518518,1.0,62.66216216216216,1.0,1.0,1.0,1.0,124.062,2.0,84.29859266068105,sleeping,222,02:25:14,02:30:13
54.72727272727273,33.375,68.08333333333333,1.0,57.515151515151516,,1.0,1.0,,90.12833333333333,2.0,52.65513552562772,sleeping,231,02:30:14,02:35:10
,,,,56.74874371859296,1.0,,1.0,,,2.0,,sleeping,199,02:35:30,02:40:29
,,,,57.529126213592235,1.0,,1.0,,,2.0,,sleeping,206,02:40:30,02:45:14
,,,,57.22660098522167,1.0,,,,,2.0,,sleeping,203,02:45:32,02:50:19
68.79411764705883,45.333333333333336,41.2962962962963,1.0,60.48695652173913,1.0,1.0,1.0,1.0,81.40777777777778,2.0,80.24140335094094,sleeping,230,02:50:40,02:55:39
69.28571428571429,10.0,41.5,1.0,56.16942148760331,1.0,1.0,1.0,1.0,79.19857142857143,2.0,66.34416142436379,sleeping,242,02:55:40,03:00:39
,,,,57.368852459016395,1.0,,,,,2.0,,sleeping,244,03:00:40,03:05:38
,,,,57.72244897959184,1.0,,,,,2.0,,sleeping,245,03:05:45,03:10:44
66.66,62.60526315789474,55.0,1.105263157894737,66.12653061224489,1.0,1.0,1.0,1.0,103.26185185185186,2.0,67.72376113666878,sleeping,245,03:10:45,03:15:44
,,,,57.289795918367346,1.0,,1.0,,,2.0,,sleeping,245,03:15:45,03:20:44
86.375,50.6,105.57142857142857,1.0,58.440816326530616,1.0,1.0,1.0,,139.29874999999998,2.0,97.47254747331425,sleeping,245,03:20:45,03:25:44
37.714285714285715,17.0,58.142857142857146,1.0,63.93103448275862,1.0,1.0,1.0,,62.15625000000001,2.0,48.31644878752473,sleeping,232,03:25:45,03:30:44
32.0,2.0,21.0,1.0,61.89387755102041,1.0,1.0,,,34.30166666666667,2.0,19.20361113321022,sleeping,245,03:30:45,03:35:44
25.285714285714285,10.166666666666666,7.0,1.0,59.02448979591837,1.0,1.0,1.0,1.0,28.66142857142857,2.0,28.864777066557103,sleeping,245,03:35:45,03:40:44
,,,,57.57959183673469,1.0,,1.0,,,2.0,,sleeping,245,03:40:45,03:45:44
,,,,58.820408163265306,1.0,,,,,2.0,,sleeping,245,03:45:45,03:50:44
89.4,80.27272727272727,78.73333333333333,1.0,60.16326530612245,1.0,1.0,1.0,,136.985625,2.0,99.5291830927461,sleeping,245,03:50:45,03:55:44
79.92857142857143,40.09090909090909,61.61538461538461,1.0,60.64081632653061,1.0,1.0,1.0,1.0,109.58928571428571,2.0,88.26771100823137,sleeping,245,03:55:45,04:00:44
144.0,64.0,66.0,1.0,59.557377049180324,1.0,1.0,,1.0,170.84,2.0,0.0,sleeping,244,04:00:45,04:05:44
,,,,59.17622950819672,1.0,,,1.0,,2.0,,sleeping,244,04:05:45,04:10:43
,,,,59.36734693877551,1.0,,,1.0,,2.0,,sleeping,245,04:10:50,04:15:49
,,,,59.310204081632655,1.0,,,,,2.0,,sleeping,245,04:15:50,04:20:49
,,,,60.62396694214876,1.0,,,,,2.0,,sleeping,242,04:20:50,04:25:49
,,,,60.34285714285714,1.0,,,,,2.0,,sleeping,245,04:25:50,04:30:49
,,,,60.3469387755102,1.0,,,,,2.0,,sleeping,245,04:30:50,04:35:49
,,,,61.53877551020408,1.0,,,,,2.0,,sleeping,245,04:35:50,04:40:49
,,,,61.4734693877551,1.0,,,1.0,,2.0,,sleeping,245,04:40:50,04:45:49
70.94444444444444,48.06666666666667,38.25,1.0,59.760330578512395,,1.0,1.0,1.0,91.88578947368421,2.0,59.77831972034056,sleeping,242,04:45:50,04:50:49
,,,,56.95102040816327,1.0,,,1.0,,2.0,,sleeping,245,04:50:50,04:55:49
,,,,57.66938775510204,1.0,,,,,2.0,,sleeping,245,04:55:50,05:00:49
57.69444444444444,52.25,35.793103448275865,1.0,63.220408163265304,1.0,1.0,1.0,1.0,85.65342105263157,2.0,71.06878859232518,sleeping,245,05:00:50,05:05:49
79.0,50.8421052631579,52.78260869565217,1.0,61.421052631578945,,1.0,1.0,1.0,103.81,2.0,80.86626038856235,sleeping,228,05:05:56,05:10:49
